TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080826,21.112,1.0,413.106,311.417,1.0,381.434,0.0,14.482,1.0,84.403,1.0,0.0,1.0,2.152,1.0,0.227612658333,1.0,135.014885,1.0,598.879577083,1.0,66.9946138636,0.916666666667,360.437,1.0,22.485,1.0,12.017,1.0,-4.7328,3.0,14.0144,1.0,15.893,15.5718,18.144,2.79801,93.9263,1.0,106.517,104.364,121.604,3.57353,0.420339,1.0,0.0698747,0.410906,0.412751,0.416484,1.0,1.0,1.0,0.0176525,0.00592433,0.0151711,0.0213423,-0.394996,-0.409546,-0.398846,-0.390887,0.219908,0.223978,0.276333,0.286349,0.0,0.0,0.0,0.0,-9999,-9999
20080827,19.177,1.0,411.021,289.047,1.0,385.757,0.0,10.782,1.0,84.378,1.0,0.0,1.0,2.199,1.0,0.228844483333,1.0,120.311966667,1.0,555.8586375,1.0,80.5387617647,0.708333333333,358.274,1.0,22.122,1.0,11.998,1.0,-7.35994,3.0,12.0027,1.0,13.6116,13.3366,15.5396,2.33891,86.1994,1.0,97.7541,95.7786,111.6,3.74097,0.305199,1.0,0.0694969,0.282174,0.294176,0.309927,1.0,1.0,1.0,0.00864349,0.00252545,0.00777945,0.0109033,-0.285601,-0.299344,-0.285601,-0.279342,0.283965,0.28328,0.322854,0.348838,0.0,0.0,0.0,0.0,-9999,-9999
20080828,19.17,1.0,408.912,308.18,1.0,376.909,0.0,12.52,1.0,84.296,1.0,0.0,1.0,2.069,1.0,0.203582202083,1.0,133.419616667,1.0,605.262957447,0.979166666667,81.1663,0.75,358.776,1.0,21.708,1.0,12.007,1.0,-7.80718,3.0,13.4306,1.0,15.3703,14.9231,17.3882,2.26416,95.4264,1.0,109.209,106.031,123.546,3.57739,0.33681,1.0,0.0826081,0.310259,0.324705,0.33681,1.0,1.0,1.0,0.00271013,0.00280568,0.00336318,0.00433429,-0.331249,-0.333706,-0.324861,-0.306716,0.292053,0.291856,0.335934,0.357746,0.0,0.0,0.0,0.0,-9999,-9999
20080829,20.854,1.0,406.779,302.463,1.0,385.506,0.0,15.654,1.0,84.226,1.0,0.0,1.0,1.409,1.0,0.165697291667,1.0,137.797317021,0.979166666667,594.034787234,0.979166666667,77.5881667568,0.770833333333,359.911,1.0,21.79,1.0,11.981,1.0,-5.87829,3.0,9.83088,1.0,11.2294,10.9234,12.7277,2.80782,90.0848,1.0,102.9,100.096,116.63,3.75233,0.166469,1.0,0.0913894,0.0634602,0.13731,0.16772,1.0,1.0,1.0,0.020867,0.0215941,0.0236771,0.0259133,-0.118385,-0.142168,-0.118385,-0.0381669,0.243635,0.251335,0.309069,0.329444,0.0,0.0,0.0,0.0,-9999,-9999
20080830,22.723,1.0,404.622,304.158,1.0,382.191,0.0,19.756,1.0,84.184,1.0,0.0,1.0,2.964,1.0,0.35884698125,1.0,122.443525833,1.0,584.918791667,1.0,63.2629521739,0.958333333333,362.132,1.0,22.388,1.0,11.934,1.0,-3.7694,3.0,30.431,0.979167,34.8261,33.9264,39.3981,3.18926,81.1217,1.0,92.838,90.4396,105.026,3.63361,0.791122,1.0,0.110842,0.691015,0.768871,0.791927,1.0,1.0,1.0,0.0486065,0.0491163,0.0571273,0.070216,-0.727466,-0.724771,-0.718849,-0.642262,0.281173,0.297904,0.338206,0.373911,0.0,0.0,0.0,0.0,-9999,-9999
20080831,21.332,1.0,402.442,272.108,1.0,361.796,0.0,18.351,1.0,84.164,1.0,0.0,1.0,2.307,1.0,0.260555177083,1.0,93.9465729167,1.0,523.284458333,1.0,85.2302629032,0.645833333333,361.592,1.0,22.346,1.0,11.831,1.0,-6.36379,3.0,16.494,1.0,19.6533,18.3886,21.3987,3.18273,84.8339,1.0,101.083,94.5782,110.06,3.57739,0.117453,1.0,0.091516,0.108948,0.11222,0.118298,1.0,1.0,1.0,0.0706874,0.0707844,0.0836613,0.106587,-0.0242951,-0.0386296,-0.0325546,-0.015295,0.381099,0.384812,0.41809,0.44448,0.0,0.0,0.0,0.0,-9999,-9999
20080901,19.127,1.0,400.239,294.94,1.0,365.206,0.0,10.708,1.0,84.376,1.0,0.0,1.0,2.201,1.0,0.192587441667,1.0,133.560454167,1.0,567.192916667,1.0,101.033965,0.583333333333,357.709,1.0,21.831,1.0,11.843,1.0,-5.90218,3.0,6.82225,1.0,8.12898,7.60587,8.85092,2.08011,75.2864,1.0,89.7068,83.934,97.6737,3.20499,0.478912,1.0,0.0671933,0.465182,0.470067,0.48605,0.979167,1.0,1.0,0.0868881,0.0863526,0.0984408,0.117803,-0.366704,-0.379684,-0.371626,-0.367914,0.5539,0.546479,0.567406,0.576514,0.0,0.0,0.0,0.0,-9999,-9999
20080902,20.609,1.0,398.014,273.043,1.0,360.587,0.0,15.208,1.0,84.216,1.0,0.0,1.0,1.759,1.0,0.194893210417,1.0,104.582029167,1.0,525.08275,1.0,85.2350867742,0.645833333333,359.814,1.0,21.219,1.0,11.883,1.0,-8.26319,3.0,16.1879,1.0,19.2886,17.8949,21.0016,2.63987,86.088,1.0,102.577,95.1658,111.687,3.43095,0.222932,1.0,0.0783669,0.188517,0.200936,0.227164,1.0,1.0,1.0,0.116672,0.113725,0.127412,0.141354,-0.0716224,-0.0884,-0.0847064,-0.071906,0.88697,0.885984,0.908487,0.917488,0.0,0.0,0.0,0.0,-9999,-9999
20080903,22.484,1.0,395.767,269.01,1.0,366.642,0.0,20.409,1.0,83.955,1.0,0.0,1.0,5.133,1.0,0.506339064583,1.0,101.621321188,1.0,517.327666667,1.0,69.9979281081,0.770833333333,361.931,1.0,21.061,1.0,11.795,1.0,-3.45289,3.0,24.6926,0.958333,29.4222,27.2963,32.0352,2.42249,82.5532,1.0,98.3655,91.2583,107.101,3.74219,1.33308,1.0,0.0927628,1.3264,1.3306,1.33422,1.0,1.0,1.0,0.151605,0.146571,0.160671,0.172032,-1.17088,-1.17986,-1.17088,-1.16074,1.0604,1.07545,1.08906,1.10751,0.0,0.0,0.0,0.0,-9999,-9999
20080904,22.601,1.0,393.498,268.661,1.0,384.347,0.0,18.512,1.0,83.812,1.0,0.0,1.0,6.553,1.0,0.568005020833,1.0,107.270160417,1.0,516.656020833,1.0,69.8274835135,0.770833333333,358.628,1.0,22.412,1.0,11.664,1.0,-2.33526,3.0,15.757,1.0,18.7751,17.4186,20.4425,2.82221,69.2416,1.0,82.5041,76.5429,89.8313,3.3388,1.54128,1.0,0.110227,1.54128,1.54128,1.54128,1.0,1.0,1.0,0.176388,0.170476,0.18034,0.18979,-1.36191,-1.3708,-1.36094,-1.35149,0.995217,0.991886,1.00489,1.03441,0.0,0.0,0.0,0.0,-9999,-9999
20080905,21.16,1.0,391.208,295.821,1.0,358.34,0.0,19.517,1.0,83.784,1.0,0.0,1.0,3.502,1.0,0.4670289375,1.0,111.1945625,1.0,568.885895833,1.0,91.6141677419,0.645833333333,367.587,1.0,21.886,1.0,11.675,1.0,-6.8275,3.0,28.9821,1.0,34.5333,32.0382,38.9104,3.2095,74.3415,1.0,88.5808,82.1806,99.8083,3.52566,0.994169,1.0,0.116894,0.994169,0.994169,0.994169,1.0,1.0,1.0,0.163133,0.146809,0.156343,0.163028,-0.843947,-0.847359,-0.837826,-0.83114,0.789724,0.776816,0.794791,0.813368,0.0,0.0,0.0,0.0,-9999,-9999
20080906,20.156,1.0,388.897,303.797,1.0,372.974,0.0,15.189,1.0,83.867,1.0,0.0,1.0,1.58,1.0,0.251964295833,1.0,134.39153617,0.979166666667,584.224270833,1.0,72.8920255,0.833333333333,375.353,1.0,21.379,1.0,11.714,1.0,-6.08185,3.0,20.3773,1.0,24.2804,22.5261,26.2765,3.18652,94.326,1.0,112.393,104.272,121.633,3.79113,0.439249,1.0,0.105526,0.4403,0.450136,0.457547,1.0,1.0,1.0,0.142706,0.10793,0.132415,0.144853,-0.328706,-0.353522,-0.327888,-0.311818,0.508169,0.494871,0.508718,0.523849,0.0,0.0,0.0,0.0,-9999,-9999
20080907,15.823,1.0,386.565,129.045,1.0,398.807,0.0,3.197,1.0,83.955,1.0,0.0,1.0,1.691,0.979167,0.159942704255,0.979166666667,38.784989375,1.0,248.1634375,1.0,41.6094536667,0.625,371.237,1.0,21.084,1.0,11.641,1.0,-7.98555,3.0,1.23486,1.0,1.47139,1.31754,1.59235,2.17746,32.0086,1.0,38.1396,34.1518,41.275,2.7156,0.0787577,1.0,0.0731173,0.0590134,0.0815765,0.134243,1.0,1.0,1.0,0.1181,0.0783885,0.112966,0.121317,0.0195944,-0.0118403,0.00611308,0.031677,0.370907,0.31357,0.3397,0.368053,0.0,0.0,0.0,0.0,-9999,-9999
20080908,16.762,1.0,384.214,205.08,1.0,395.635,0.0,3.997,1.0,83.936,1.0,0.0,1.0,1.97,1.0,0.2165755375,1.0,89.4884283333,1.0,394.384791667,1.0,39.8492008333,1.0,367.894,1.0,20.621,1.0,11.763,1.0,-4.64242,3.0,17.7844,1.0,21.1908,19.6597,22.9329,2.48189,67.3674,1.0,80.271,74.4712,86.8701,3.43245,0.440158,1.0,0.0785433,0.359885,0.442383,0.496422,0.979167,1.0,0.979167,0.164945,0.0961338,0.153859,0.180153,-0.339409,-0.339952,-0.30895,-0.275615,0.468797,0.364434,0.418189,0.462026,0.0,0.0,0.0,0.0,-9999,-9999
20080909,20.859,1.0,381.843,237.452,1.0,415.707,0.0,9.45,1.0,83.893,1.0,0.0,1.0,1.715,1.0,0.198163414583,1.0,96.3247358333,1.0,456.6384375,1.0,46.5854291667,1.0,368.402,1.0,21.116,1.0,11.844,1.0,-2.84247,3.0,9.29682,1.0,11.0775,10.2771,11.9882,2.00342,83.6473,1.0,99.6691,92.4677,107.863,3.69762,0.160959,1.0,0.070369,0.166371,0.190184,0.273035,1.0,1.0,1.0,0.247469,0.133704,0.221567,0.274867,-0.0250543,-0.115724,-0.0245581,0.0799994,0.714113,0.589987,0.648704,0.714999,0.0,0.0,0.0,0.0,-9999,-9999
20080910,18.475,1.0,379.454,205.298,1.0,417.561,0.0,6.498,1.0,84.104,1.0,13.0,1.0,1.378,0.9375,0.154132856818,0.916666666667,84.849585625,1.0,394.8033375,1.0,38.7286775,1.0,372.069,1.0,19.95,1.0,17.704,1.0,-11.4309,3.0,35.5876,1.0,43.2836,39.3402,47.7787,3.49961,43.3024,1.0,52.6668,47.8685,58.1363,3.34521,1.03666,1.0,0.0994584,1.0257,1.03911,1.14785,1.0,1.0,1.0,0.267984,0.139354,0.209686,0.309971,-0.891114,-0.895132,-0.858717,-0.837671,0.912685,0.789018,0.829539,0.89329,0.0,0.0,0.0,0.0,-9999,-9999
20080911,19.457,1.0,377.045,207.609,1.0,404.194,0.0,9.157,1.0,83.947,1.0,0.0,1.0,1.43,1.0,0.181675729167,1.0,90.6281904167,1.0,399.248439583,1.0,37.9417229167,1.0,375.542,1.0,18.86,1.0,18.754,1.0,-9.19761,3.0,24.7927,1.0,30.258,28.3196,33.2858,3.00902,48.2203,1.0,58.8499,55.0799,64.7389,3.49469,0.755221,1.0,0.0938739,0.753732,0.785158,0.893676,1.0,1.0,1.0,0.301465,0.170674,0.22377,0.380759,-0.582924,-0.597952,-0.582924,-0.520788,1.03447,0.91461,0.986002,1.03049,0.0,0.0,0.0,0.0,-9999,-9999
20080912,17.253,1.0,374.618,179.995,1.0,389.393,0.0,5.66,1.0,83.857,0.979167,0.0,1.0,1.551,1.0,0.1746055375,1.0,67.7206055319,0.979166666667,333.524214894,0.979166666667,36.1744597917,1.0,371.971,1.0,18.444,1.0,17.85,1.0,-8.96005,3.0,17.0758,1.0,20.7686,18.8764,22.9254,2.58653,44.1334,1.0,53.6775,48.7871,59.252,3.36211,0.488214,0.979167,0.0685645,0.471653,0.488214,0.643463,0.979167,0.979167,0.979167,0.285915,0.182399,0.210977,0.352386,-0.294547,-0.319262,-0.306504,-0.294445,0.897638,0.843222,0.877017,0.90235,0.0,0.0,0.0,0.0,-9999,-9999
20080913,13.805,1.0,372.174,214.72,1.0,368.677,0.0,2.636,1.0,84.042,1.0,0.0,1.0,1.347,0.979167,0.164687912766,0.979166666667,89.1545910638,0.979166666667,412.9236875,1.0,39.5879541667,1.0,366.726,0.979167,18.119,1.0,17.349,1.0,-10.4842,3.0,19.1121,1.0,23.3252,21.1274,26.1307,2.75792,67.6939,1.0,82.6163,74.8321,92.5534,3.26071,0.376057,0.958333,0.0657685,0.259085,0.374593,0.473692,0.9375,0.958333,0.979167,0.253293,0.174303,0.183798,0.297291,-0.190795,-0.205523,-0.187609,-0.094623,0.693961,0.662692,0.681864,0.696044,0.0,0.0,0.0,0.0,-9999,-9999
20080914,15.992,1.0,369.713,268.678,1.0,351.92,0.0,6.177,1.0,84.129,0.979167,0.0,1.0,1.339,1.0,0.1542345375,1.0,112.248813125,1.0,516.688120833,1.0,48.7849166667,1.0,366.277,1.0,17.212,1.0,16.926,1.0,-10.4434,3.0,27.667,1.0,34.2048,30.5845,38.0773,2.89606,88.473,1.0,109.379,97.8023,121.763,3.82984,0.490076,1.0,0.0747834,0.416004,0.482563,0.486881,1.0,1.0,1.0,0.294645,0.213833,0.229172,0.330241,-0.257709,-0.256146,-0.207517,-0.139048,0.592799,0.549763,0.58237,0.614921,0.0,0.0,0.0,0.0,-9999,-9999
20080915,19.42,1.0,367.236,289.659,1.0,352.248,0.0,13.083,1.0,84.085,1.0,0.0,1.0,1.514,1.0,0.14038193125,1.0,127.598034043,0.979166666667,557.037097917,1.0,52.2316916667,1.0,368.786,1.0,17.461,1.0,16.451,1.0,-8.23468,3.0,26.7566,1.0,32.6547,29.578,36.5825,2.96551,86.638,1.0,105.736,95.7737,118.454,3.74266,0.430222,0.9375,0.0836244,0.334707,0.391653,0.451799,1.0,0.958333,0.9375,0.358082,0.275509,0.301486,0.381694,-0.0829302,-0.179228,-0.0815141,0.0481032,0.569604,0.550798,0.614398,0.654214,0.0345709,0.00603175,0.0318574,0.0328285,-9999,-9999
20080916,19.46,1.0,364.743,259.435,1.0,351.673,0.0,13.489,1.0,83.881,0.916667,0.0,1.0,1.56,1.0,0.165933,1.0,104.589633125,1.0,498.91275,1.0,46.8169733333,1.0,369.626,1.0,17.894,1.0,15.844,1.0,-8.54823,3.0,17.3273,1.0,21.4218,19.5486,23.6905,2.73083,75.6941,1.0,93.5807,85.3978,103.492,3.6263,0.209896,0.979167,0.0938467,0.157727,0.178907,0.230737,1.0,0.979167,0.875,0.372149,0.295199,0.329389,0.373264,0.145207,0.0516714,0.145207,0.241332,0.557022,0.614722,0.68413,0.754739,0.0972939,0.0170618,0.0893644,0.0921402,-9999,-9999
20080917,17.534,1.0,362.234,259.051,1.0,367.127,0.0,10.348,1.0,83.94,0.979167,2.53,1.0,2.185,1.0,0.2187162875,1.0,124.731231111,0.9375,498.17525,1.0,45.88759625,1.0,370.972,1.0,17.847,1.0,15.512,1.0,-7.9166,3.0,23.7195,1.0,29.3245,26.7603,32.4301,2.73035,66.6342,1.0,82.38,75.1765,91.1045,3.9638,0.441916,1.0,0.0897493,0.429543,0.440207,0.443585,1.0,1.0,0.958333,0.354877,0.284605,0.32687,0.354738,-0.116306,-0.155822,-0.115632,-0.0492858,0.511807,0.671563,0.725536,0.788645,0.146164,0.0256269,0.134567,0.138682,-9999,-9999
20080918,18.777,1.0,359.711,189.497,1.0,386.725,0.0,12.596,1.0,84.266,1.0,0.0,1.0,1.973,1.0,0.188049,1.0,67.1035387234,0.979166666667,344.749297872,0.979166666667,35.1716145833,1.0,370.933,1.0,17.741,1.0,15.183,1.0,-4.4945,3.0,21.749,1.0,26.8883,23.1451,29.736,2.57462,41.43,1.0,51.22,44.0895,56.6445,3.25216,0.413117,0.979167,0.0762873,0.373097,0.390065,0.413117,0.979167,0.979167,0.979167,0.38871,0.34399,0.365154,0.385464,-0.0215718,-0.0682327,-0.0222148,0.020564,0.51907,0.767696,0.838847,0.94648,0.204678,0.0369093,0.185275,0.191487,-9999,-9999
20080919,17.925,1.0,357.173,182.371,1.0,402.031,0.0,7.136,1.0,84.374,1.0,0.0,1.0,1.318,1.0,0.17428568125,1.0,76.7396576667,1.0,350.712958333,1.0,32.5827854167,1.0,369.179,1.0,18.533,1.0,14.988,1.0,-5.43398,3.0,19.3953,1.0,23.9784,20.6403,26.6931,2.4097,57.8315,1.0,71.4972,61.5438,79.5917,3.49928,0.248473,1.0,0.0797855,0.211809,0.245233,0.278673,1.0,1.0,0.979167,0.385649,0.356823,0.370205,0.387243,0.130871,0.0809221,0.137387,0.150513,0.492527,0.822537,0.912013,0.991095,0.250131,0.045265,0.226239,0.233846,-9999,-9999
20080920,18.291,1.0,354.621,249.143,1.0,382.763,0.0,7.334,1.0,84.405,1.0,0.0,1.0,1.174,1.0,0.1523025125,1.0,116.75307234,0.979166666667,479.121333333,1.0,45.351825,1.0,368.465,1.0,18.304,1.0,14.781,1.0,-4.56903,3.0,15.98,1.0,19.4357,17.0057,21.9927,2.80155,69.7576,1.0,84.8431,74.2354,96.0052,3.45437,0.285628,1.0,0.082722,0.216264,0.272487,0.293118,1.0,1.0,0.979167,0.404684,0.385512,0.404684,0.416979,0.13457,0.122413,0.138224,0.175166,0.485347,0.911395,1.01644,1.1155,0.346806,0.0609711,0.318171,0.328116,-9999,-9999
20080921,20.786,1.0,352.057,250.814,1.0,404.14,0.0,10.689,1.0,84.034,1.0,0.73,1.0,2.852,1.0,0.329239914583,1.0,106.545585106,0.979166666667,456.534574468,0.979166666667,45.61165125,1.0,368.461,1.0,19.053,1.0,14.561,1.0,-1.60621,3.0,20.0299,1.0,24.3615,21.3157,27.6866,2.26285,64.455,1.0,78.3937,68.5924,89.0937,3.23957,0.725282,1.0,0.0864293,0.700251,0.715959,0.741182,1.0,1.0,1.0,0.479678,0.479678,0.499054,0.51182,-0.235827,-0.236393,-0.220676,-0.210123,0.509533,1.04156,1.16449,1.34682,0.38402,0.0678635,0.351946,0.362981,-9999,-9999
20080922,15.606,1.0,349.481,176.284,1.0,359.627,0.0,6.78,1.0,83.651,1.0,0.0,1.0,2.486,1.0,0.302412208333,1.0,63.8775261702,0.979166666667,334.953247826,0.958333333333,33.1928229167,1.0,369.884,1.0,18.219,1.0,14.318,1.0,-9.75121,3.0,28.5514,1.0,34.7258,30.3842,39.4655,2.71375,41.9332,1.0,51.0016,44.625,57.9628,3.21245,0.283705,0.958333,0.0723875,0.283425,0.289439,0.294682,0.958333,0.958333,0.958333,0.428897,0.430023,0.441692,0.45293,0.14696,0.142802,0.146642,0.16077,0.420643,0.878987,1.05134,1.12007,0.433258,0.0782395,0.391512,0.404768,-9999,-9999
20080923,12.925,1.0,346.893,107.681,1.0,361.856,0.0,3.619,1.0,83.55,1.0,15.59,1.0,1.483,0.979167,0.200596246809,0.979166666667,20.0797264583,1.0,207.078083333,1.0,16.5767577083,1.0,370.896,0.9375,16.521,1.0,21.012,1.0,-12.8342,3.0,25.2823,1.0,31.6177,26.9052,34.9467,2.72714,17.8893,0.979167,22.3721,19.0376,24.7277,2.61091,0.308752,0.916667,0.0693467,0.320569,0.340721,0.407143,0.916667,0.916667,0.895833,0.458144,0.439621,0.456549,0.467774,0.150528,0.0452552,0.0761053,0.131248,0.371228,0.77561,1.00099,1.09055,0.36254,0.0696638,0.319587,0.331661,-9999,-9999
20080924,12.973,1.0,344.295,129.721,1.0,372.446,0.0,2.081,1.0,83.854,1.0,0.0,1.0,1.231,1.0,0.131930570213,0.979166666667,44.6938179167,1.0,249.46286875,1.0,21.3930485417,1.0,373.186,1.0,15.731,1.0,25.066,1.0,-10.7413,3.0,22.7034,1.0,28.3925,24.1607,31.382,2.60445,32.5994,1.0,40.7683,34.6919,45.0609,2.56557,0.615762,0.9375,0.0746579,0.601613,0.676312,0.691204,0.9375,0.958333,0.958333,0.550522,0.509604,0.540724,0.558886,-0.135456,-0.151348,-0.125078,-0.0966211,0.361081,0.826284,1.06971,1.16982,0.478377,0.164373,0.424591,0.440221,-9999,-9999
20080925,11.505,1.0,341.685,96.449,1.0,364.574,0.0,1.092,1.0,84.181,1.0,3.35,1.0,1.203,0.875,0.222955461538,0.8125,35.2478601042,1.0,185.479283333,1.0,15.6113354167,1.0,372.602,1.0,15.473,1.0,23.929,1.0,-10.9993,3.0,21.2045,1.0,25.3445,22.5657,29.3102,3.13318,22.253,1.0,26.5976,23.6814,30.7595,2.42031,0.547538,1.0,0.0745128,0.487383,0.525521,0.534665,1.0,1.0,1.0,0.591084,0.525066,0.56383,0.591084,0.0637871,-0.0201796,0.0245698,0.0700022,0.331175,0.781707,1.02349,1.18631,0.484577,0.186986,0.427267,0.443542,-9999,-9999
20080926,11.014,1.0,339.066,93.885,1.0,357.455,0.0,0.995,1.0,84.197,1.0,13.95,1.0,1.403,0.9375,0.187802731818,0.916666666667,31.5300029787,0.979166666667,180.548270833,1.0,13.5738875,1.0,374.311,1.0,15.008,1.0,27.685,1.0,-11.0949,3.0,18.4804,1.0,22.0884,19.6666,25.5447,2.56778,16.6976,1.0,19.9576,17.7694,23.0804,1.85678,0.616939,0.979167,0.0720139,0.502588,0.580425,0.621082,0.979167,0.979167,0.979167,0.656997,0.568496,0.614707,0.655872,0.0446648,-0.0605188,0.025783,0.0537714,0.314668,0.792569,1.05573,1.2443,0.504416,0.153319,0.438544,0.456256,-9999,-9999
20080927,8.975,1.0,336.439,37.738,1.0,358.42,0.0,0.446,1.0,84.186,1.0,16.09,1.0,3.068,0.645833,0.34813262069,0.604166666667,11.9242646042,1.0,72.5734833333,1.0,3.30193354167,1.0,374.852,1.0,13.173,1.0,34.975,1.0,-20.973,3.0,9.68305,1.0,11.5735,10.6854,13.3845,1.98504,-0.2902,1.0,-0.346858,-0.401132,-0.32024,1.47816,0.663341,1.0,0.0719699,0.480116,0.6152,0.653124,1.0,1.0,1.0,0.654709,0.545507,0.596627,0.652027,0.00522648,-0.0727682,-0.00139213,0.0115684,0.279957,0.70891,1.02958,1.21773,0.393167,0.0830488,0.328379,0.374919,-9999,-9999
20080928,8.98,1.0,333.805,50.313,1.0,349.585,0.0,0.49,1.0,84.221,1.0,1.22,1.0,2.958,1.0,0.321712065217,0.958333333333,21.0020310833,1.0,96.75564375,1.0,5.21085416667,1.0,379.822,1.0,12.572,1.0,33.334,1.0,-15.0367,3.0,10.9586,1.0,12.9107,12.093,13.7593,1.98905,3.4641,1.0,4.08117,3.8227,4.34943,1.61187,0.6578,1.0,0.0695154,0.479174,0.569687,0.628754,1.0,1.0,1.0,0.728181,0.598669,0.656938,0.726377,0.0655127,0.0134161,0.0817118,0.148068,0.270743,0.7442,1.07614,1.28546,0.470702,0.0951455,0.401655,0.451005,-9999,-9999
20080929,9.168,1.0,331.162,77.988,1.0,343.037,0.0,0.866,1.0,84.127,1.0,1.88,1.0,3.112,0.916667,0.296606727273,0.916666666667,29.9515641667,1.0,149.97611875,1.0,8.60858125,1.0,373.913,1.0,12.302,1.0,33.543,1.0,-14.2134,3.0,14.9536,1.0,17.6173,16.5016,18.7753,2.36132,12.2125,1.0,14.3879,13.4767,15.3336,1.7978,0.574587,1.0,0.0834474,0.483091,0.513716,0.5516,1.0,1.0,1.0,0.809293,0.659318,0.725011,0.808373,0.240005,0.137539,0.240005,0.258334,0.263714,0.826765,1.12956,1.35838,0.594425,0.117016,0.514863,0.543479,-9999,-9999
20080930,10.087,1.0,328.513,250.976,1.0,319.117,0.0,3.589,1.0,84.077,0.875,0.0,1.0,1.728,0.854167,0.1646922775,0.833333333333,117.564569792,1.0,482.645458333,1.0,35.8669914583,1.0,371.915,1.0,11.868,1.0,32.52,1.0,-13.3591,3.0,39.242,1.0,46.2323,43.3042,49.2711,2.68991,65.4477,1.0,77.106,72.2226,82.1741,2.86349,0.759986,1.0,0.0809992,0.640407,0.712138,0.733322,1.0,1.0,1.0,0.916309,0.752397,0.829618,0.916309,0.139564,0.0984855,0.111989,0.147071,0.264491,0.941034,1.21492,1.47453,0.947247,0.243751,0.870035,0.897057,-9999,-9999
20081001,11.666,1.0,325.858,194.231,1.0,315.629,0.0,3.972,1.0,84.069,0.958333,0.0,1.0,1.273,0.958333,0.147130447826,0.958333333333,72.6203229167,1.0,373.521375,1.0,27.9037570833,1.0,371.648,0.979167,12.302,1.0,30.755,1.0,-12.7645,3.0,22.0505,1.0,26.3556,24.4838,32.9458,2.93343,50.8248,0.979167,60.7477,56.4334,75.9376,2.81885,0.603418,1.0,0.0752755,0.502636,0.531392,0.55418,0.979167,0.979167,1.0,0.883124,0.775694,0.838071,0.906025,0.317208,0.258204,0.317208,0.332642,0.271559,1.14179,1.37122,1.6262,0.961809,0.418711,0.875932,0.904442,-9999,-9999
20081002,14.061,1.0,323.198,242.175,1.0,319.744,0.0,7.663,1.0,83.944,0.958333,0.0,1.0,1.689,0.958333,0.164669597826,0.958333333333,104.302866667,1.0,465.720620833,1.0,35.373195,1.0,372.506,1.0,12.463,1.0,29.421,1.0,-11.3971,3.0,31.2702,1.0,37.3753,34.7209,46.721,2.56633,65.5306,1.0,78.3246,72.762,97.9096,2.71721,0.531772,1.0,0.0669618,0.441903,0.481585,0.512622,1.0,1.0,1.0,0.829246,0.779089,0.86071,0.919558,0.386837,0.32899,0.359347,0.39532,0.285925,1.42019,1.74455,1.87303,1.0526,0.596639,0.96629,0.996388,-9999,-9999
20081003,12.748,1.0,320.534,239.002,1.0,322.058,0.0,5.551,1.0,83.908,0.979167,0.0,1.0,1.383,1.0,0.166676082979,0.979166666667,108.56479125,1.0,459.619625,1.0,34.5518452083,1.0,373.262,1.0,12.552,1.0,28.05,1.0,-11.2804,3.0,30.6316,1.0,38.3075,34.8462,45.7668,2.54761,64.8192,1.0,81.0621,73.7376,96.8467,2.61427,0.428306,1.0,0.0706794,0.342317,0.363393,0.407496,1.0,1.0,1.0,0.649476,0.581331,0.738207,0.759021,0.339845,0.240288,0.33637,0.3607,0.261842,1.37945,1.63151,1.82741,1.10022,0.712283,1.00818,1.03988,-9999,-9999
